,msi_inputs,gt_outputs
32,msi_inputs/simulated_01/simulated_01_frame_00009.tif msi_inputs/simulated_01/simulated_01_frame_00034.tif msi_inputs/simulated_01/simulated_01_frame_00059.tif msi_inputs/simulated_01/simulated_01_frame_00084.tif msi_inputs/simulated_01/simulated_01_frame_00109.tif msi_inputs/simulated_01/simulated_01_frame_00134.tif msi_inputs/simulated_01/simulated_01_frame_00159.tif msi_inputs/simulated_01/simulated_01_frame_00184.tif,gt_outputs/simulated_01/simulated_01_gt_00009.png gt_outputs/simulated_01/simulated_01_gt_00034.png gt_outputs/simulated_01/simulated_01_gt_00059.png gt_outputs/simulated_01/simulated_01_gt_00084.png gt_outputs/simulated_01/simulated_01_gt_00109.png gt_outputs/simulated_01/simulated_01_gt_00134.png gt_outputs/simulated_01/simulated_01_gt_00159.png gt_outputs/simulated_01/simulated_01_gt_00184.png
33,msi_inputs/simulated_01/simulated_01_frame_00014.tif msi_inputs/simulated_01/simulated_01_frame_00039.tif msi_inputs/simulated_01/simulated_01_frame_00064.tif msi_inputs/simulated_01/simulated_01_frame_00089.tif msi_inputs/simulated_01/simulated_01_frame_00114.tif msi_inputs/simulated_01/simulated_01_frame_00139.tif msi_inputs/simulated_01/simulated_01_frame_00164.tif msi_inputs/simulated_01/simulated_01_frame_00189.tif,gt_outputs/simulated_01/simulated_01_gt_00014.png gt_outputs/simulated_01/simulated_01_gt_00039.png gt_outputs/simulated_01/simulated_01_gt_00064.png gt_outputs/simulated_01/simulated_01_gt_00089.png gt_outputs/simulated_01/simulated_01_gt_00114.png gt_outputs/simulated_01/simulated_01_gt_00139.png gt_outputs/simulated_01/simulated_01_gt_00164.png gt_outputs/simulated_01/simulated_01_gt_00189.png
34,msi_inputs/simulated_01/simulated_01_frame_00162.tif msi_inputs/simulated_01/simulated_01_frame_00167.tif msi_inputs/simulated_01/simulated_01_frame_00172.tif msi_inputs/simulated_01/simulated_01_frame_00177.tif msi_inputs/simulated_01/simulated_01_frame_00182.tif msi_inputs/simulated_01/simulated_01_frame_00187.tif msi_inputs/simulated_01/simulated_01_frame_00192.tif msi_inputs/simulated_01/simulated_01_frame_00197.tif,gt_outputs/simulated_01/simulated_01_gt_00162.png gt_outputs/simulated_01/simulated_01_gt_00167.png gt_outputs/simulated_01/simulated_01_gt_00172.png gt_outputs/simulated_01/simulated_01_gt_00177.png gt_outputs/simulated_01/simulated_01_gt_00182.png gt_outputs/simulated_01/simulated_01_gt_00187.png gt_outputs/simulated_01/simulated_01_gt_00192.png gt_outputs/simulated_01/simulated_01_gt_00197.png
35,msi_inputs/simulated_01/simulated_01_frame_00001.tif msi_inputs/simulated_01/simulated_01_frame_00011.tif msi_inputs/simulated_01/simulated_01_frame_00021.tif msi_inputs/simulated_01/simulated_01_frame_00031.tif msi_inputs/simulated_01/simulated_01_frame_00041.tif msi_inputs/simulated_01/simulated_01_frame_00051.tif msi_inputs/simulated_01/simulated_01_frame_00061.tif msi_inputs/simulated_01/simulated_01_frame_00071.tif,gt_outputs/simulated_01/simulated_01_gt_00001.png gt_outputs/simulated_01/simulated_01_gt_00011.png gt_outputs/simulated_01/simulated_01_gt_00021.png gt_outputs/simulated_01/simulated_01_gt_00031.png gt_outputs/simulated_01/simulated_01_gt_00041.png gt_outputs/simulated_01/simulated_01_gt_00051.png gt_outputs/simulated_01/simulated_01_gt_00061.png gt_outputs/simulated_01/simulated_01_gt_00071.png
36,msi_inputs/simulated_01/simulated_01_frame_00002.tif msi_inputs/simulated_01/simulated_01_frame_00007.tif msi_inputs/simulated_01/simulated_01_frame_00012.tif msi_inputs/simulated_01/simulated_01_frame_00017.tif msi_inputs/simulated_01/simulated_01_frame_00022.tif msi_inputs/simulated_01/simulated_01_frame_00027.tif msi_inputs/simulated_01/simulated_01_frame_00032.tif msi_inputs/simulated_01/simulated_01_frame_00037.tif,gt_outputs/simulated_01/simulated_01_gt_00002.png gt_outputs/simulated_01/simulated_01_gt_00007.png gt_outputs/simulated_01/simulated_01_gt_00012.png gt_outputs/simulated_01/simulated_01_gt_00017.png gt_outputs/simulated_01/simulated_01_gt_00022.png gt_outputs/simulated_01/simulated_01_gt_00027.png gt_outputs/simulated_01/simulated_01_gt_00032.png gt_outputs/simulated_01/simulated_01_gt_00037.png
37,msi_inputs/simulated_01/simulated_01_frame_00161.tif msi_inputs/simulated_01/simulated_01_frame_00166.tif msi_inputs/simulated_01/simulated_01_frame_00171.tif msi_inputs/simulated_01/simulated_01_frame_00176.tif msi_inputs/simulated_01/simulated_01_frame_00181.tif msi_inputs/simulated_01/simulated_01_frame_00186.tif msi_inputs/simulated_01/simulated_01_frame_00191.tif msi_inputs/simulated_01/simulated_01_frame_00196.tif,gt_outputs/simulated_01/simulated_01_gt_00161.png gt_outputs/simulated_01/simulated_01_gt_00166.png gt_outputs/simulated_01/simulated_01_gt_00171.png gt_outputs/simulated_01/simulated_01_gt_00176.png gt_outputs/simulated_01/simulated_01_gt_00181.png gt_outputs/simulated_01/simulated_01_gt_00186.png gt_outputs/simulated_01/simulated_01_gt_00191.png gt_outputs/simulated_01/simulated_01_gt_00196.png
38,msi_inputs/simulated_01/simulated_01_frame_00144.tif msi_inputs/simulated_01/simulated_01_frame_00145.tif msi_inputs/simulated_01/simulated_01_frame_00146.tif msi_inputs/simulated_01/simulated_01_frame_00147.tif msi_inputs/simulated_01/simulated_01_frame_00148.tif msi_inputs/simulated_01/simulated_01_frame_00149.tif msi_inputs/simulated_01/simulated_01_frame_00150.tif msi_inputs/simulated_01/simulated_01_frame_00151.tif,gt_outputs/simulated_01/simulated_01_gt_00144.png gt_outputs/simulated_01/simulated_01_gt_00145.png gt_outputs/simulated_01/simulated_01_gt_00146.png gt_outputs/simulated_01/simulated_01_gt_00147.png gt_outputs/simulated_01/simulated_01_gt_00148.png gt_outputs/simulated_01/simulated_01_gt_00149.png gt_outputs/simulated_01/simulated_01_gt_00150.png gt_outputs/simulated_01/simulated_01_gt_00151.png
39,msi_inputs/simulated_01/simulated_01_frame_00184.tif msi_inputs/simulated_01/simulated_01_frame_00185.tif msi_inputs/simulated_01/simulated_01_frame_00186.tif msi_inputs/simulated_01/simulated_01_frame_00187.tif msi_inputs/simulated_01/simulated_01_frame_00188.tif msi_inputs/simulated_01/simulated_01_frame_00189.tif msi_inputs/simulated_01/simulated_01_frame_00190.tif msi_inputs/simulated_01/simulated_01_frame_00191.tif,gt_outputs/simulated_01/simulated_01_gt_00184.png gt_outputs/simulated_01/simulated_01_gt_00185.png gt_outputs/simulated_01/simulated_01_gt_00186.png gt_outputs/simulated_01/simulated_01_gt_00187.png gt_outputs/simulated_01/simulated_01_gt_00188.png gt_outputs/simulated_01/simulated_01_gt_00189.png gt_outputs/simulated_01/simulated_01_gt_00190.png gt_outputs/simulated_01/simulated_01_gt_00191.png
40,msi_inputs/simulated_01/simulated_01_frame_00081.tif msi_inputs/simulated_01/simulated_01_frame_00086.tif msi_inputs/simulated_01/simulated_01_frame_00091.tif msi_inputs/simulated_01/simulated_01_frame_00096.tif msi_inputs/simulated_01/simulated_01_frame_00101.tif msi_inputs/simulated_01/simulated_01_frame_00106.tif msi_inputs/simulated_01/simulated_01_frame_00111.tif msi_inputs/simulated_01/simulated_01_frame_00116.tif,gt_outputs/simulated_01/simulated_01_gt_00081.png gt_outputs/simulated_01/simulated_01_gt_00086.png gt_outputs/simulated_01/simulated_01_gt_00091.png gt_outputs/simulated_01/simulated_01_gt_00096.png gt_outputs/simulated_01/simulated_01_gt_00101.png gt_outputs/simulated_01/simulated_01_gt_00106.png gt_outputs/simulated_01/simulated_01_gt_00111.png gt_outputs/simulated_01/simulated_01_gt_00116.png
41,msi_inputs/simulated_01/simulated_01_frame_00032.tif msi_inputs/simulated_01/simulated_01_frame_00033.tif msi_inputs/simulated_01/simulated_01_frame_00034.tif msi_inputs/simulated_01/simulated_01_frame_00035.tif msi_inputs/simulated_01/simulated_01_frame_00036.tif msi_inputs/simulated_01/simulated_01_frame_00037.tif msi_inputs/simulated_01/simulated_01_frame_00038.tif msi_inputs/simulated_01/simulated_01_frame_00039.tif,gt_outputs/simulated_01/simulated_01_gt_00032.png gt_outputs/simulated_01/simulated_01_gt_00033.png gt_outputs/simulated_01/simulated_01_gt_00034.png gt_outputs/simulated_01/simulated_01_gt_00035.png gt_outputs/simulated_01/simulated_01_gt_00036.png gt_outputs/simulated_01/simulated_01_gt_00037.png gt_outputs/simulated_01/simulated_01_gt_00038.png gt_outputs/simulated_01/simulated_01_gt_00039.png
42,msi_inputs/simulated_01/simulated_01_frame_00160.tif msi_inputs/simulated_01/simulated_01_frame_00165.tif msi_inputs/simulated_01/simulated_01_frame_00170.tif msi_inputs/simulated_01/simulated_01_frame_00175.tif msi_inputs/simulated_01/simulated_01_frame_00180.tif msi_inputs/simulated_01/simulated_01_frame_00185.tif msi_inputs/simulated_01/simulated_01_frame_00190.tif msi_inputs/simulated_01/simulated_01_frame_00195.tif,gt_outputs/simulated_01/simulated_01_gt_00160.png gt_outputs/simulated_01/simulated_01_gt_00165.png gt_outputs/simulated_01/simulated_01_gt_00170.png gt_outputs/simulated_01/simulated_01_gt_00175.png gt_outputs/simulated_01/simulated_01_gt_00180.png gt_outputs/simulated_01/simulated_01_gt_00185.png gt_outputs/simulated_01/simulated_01_gt_00190.png gt_outputs/simulated_01/simulated_01_gt_00195.png
43,msi_inputs/simulated_01/simulated_01_frame_00000.tif msi_inputs/simulated_01/simulated_01_frame_00010.tif msi_inputs/simulated_01/simulated_01_frame_00020.tif msi_inputs/simulated_01/simulated_01_frame_00030.tif msi_inputs/simulated_01/simulated_01_frame_00040.tif msi_inputs/simulated_01/simulated_01_frame_00050.tif msi_inputs/simulated_01/simulated_01_frame_00060.tif msi_inputs/simulated_01/simulated_01_frame_00070.tif,gt_outputs/simulated_01/simulated_01_gt_00000.png gt_outputs/simulated_01/simulated_01_gt_00010.png gt_outputs/simulated_01/simulated_01_gt_00020.png gt_outputs/simulated_01/simulated_01_gt_00030.png gt_outputs/simulated_01/simulated_01_gt_00040.png gt_outputs/simulated_01/simulated_01_gt_00050.png gt_outputs/simulated_01/simulated_01_gt_00060.png gt_outputs/simulated_01/simulated_01_gt_00070.png
44,msi_inputs/simulated_01/simulated_01_frame_00003.tif msi_inputs/simulated_01/simulated_01_frame_00008.tif msi_inputs/simulated_01/simulated_01_frame_00013.tif msi_inputs/simulated_01/simulated_01_frame_00018.tif msi_inputs/simulated_01/simulated_01_frame_00023.tif msi_inputs/simulated_01/simulated_01_frame_00028.tif msi_inputs/simulated_01/simulated_01_frame_00033.tif msi_inputs/simulated_01/simulated_01_frame_00038.tif,gt_outputs/simulated_01/simulated_01_gt_00003.png gt_outputs/simulated_01/simulated_01_gt_00008.png gt_outputs/simulated_01/simulated_01_gt_00013.png gt_outputs/simulated_01/simulated_01_gt_00018.png gt_outputs/simulated_01/simulated_01_gt_00023.png gt_outputs/simulated_01/simulated_01_gt_00028.png gt_outputs/simulated_01/simulated_01_gt_00033.png gt_outputs/simulated_01/simulated_01_gt_00038.png
45,msi_inputs/simulated_01/simulated_01_frame_00136.tif msi_inputs/simulated_01/simulated_01_frame_00137.tif msi_inputs/simulated_01/simulated_01_frame_00138.tif msi_inputs/simulated_01/simulated_01_frame_00139.tif msi_inputs/simulated_01/simulated_01_frame_00140.tif msi_inputs/simulated_01/simulated_01_frame_00141.tif msi_inputs/simulated_01/simulated_01_frame_00142.tif msi_inputs/simulated_01/simulated_01_frame_00143.tif,gt_outputs/simulated_01/simulated_01_gt_00136.png gt_outputs/simulated_01/simulated_01_gt_00137.png gt_outputs/simulated_01/simulated_01_gt_00138.png gt_outputs/simulated_01/simulated_01_gt_00139.png gt_outputs/simulated_01/simulated_01_gt_00140.png gt_outputs/simulated_01/simulated_01_gt_00141.png gt_outputs/simulated_01/simulated_01_gt_00142.png gt_outputs/simulated_01/simulated_01_gt_00143.png
46,msi_inputs/simulated_01/simulated_01_frame_00083.tif msi_inputs/simulated_01/simulated_01_frame_00093.tif msi_inputs/simulated_01/simulated_01_frame_00103.tif msi_inputs/simulated_01/simulated_01_frame_00113.tif msi_inputs/simulated_01/simulated_01_frame_00123.tif msi_inputs/simulated_01/simulated_01_frame_00133.tif msi_inputs/simulated_01/simulated_01_frame_00143.tif msi_inputs/simulated_01/simulated_01_frame_00153.tif,gt_outputs/simulated_01/simulated_01_gt_00083.png gt_outputs/simulated_01/simulated_01_gt_00093.png gt_outputs/simulated_01/simulated_01_gt_00103.png gt_outputs/simulated_01/simulated_01_gt_00113.png gt_outputs/simulated_01/simulated_01_gt_00123.png gt_outputs/simulated_01/simulated_01_gt_00133.png gt_outputs/simulated_01/simulated_01_gt_00143.png gt_outputs/simulated_01/simulated_01_gt_00153.png
47,msi_inputs/simulated_01/simulated_01_frame_00088.tif msi_inputs/simulated_01/simulated_01_frame_00098.tif msi_inputs/simulated_01/simulated_01_frame_00108.tif msi_inputs/simulated_01/simulated_01_frame_00118.tif msi_inputs/simulated_01/simulated_01_frame_00128.tif msi_inputs/simulated_01/simulated_01_frame_00138.tif msi_inputs/simulated_01/simulated_01_frame_00148.tif msi_inputs/simulated_01/simulated_01_frame_00158.tif,gt_outputs/simulated_01/simulated_01_gt_00088.png gt_outputs/simulated_01/simulated_01_gt_00098.png gt_outputs/simulated_01/simulated_01_gt_00108.png gt_outputs/simulated_01/simulated_01_gt_00118.png gt_outputs/simulated_01/simulated_01_gt_00128.png gt_outputs/simulated_01/simulated_01_gt_00138.png gt_outputs/simulated_01/simulated_01_gt_00148.png gt_outputs/simulated_01/simulated_01_gt_00158.png
48,msi_inputs/simulated_01/simulated_01_frame_00168.tif msi_inputs/simulated_01/simulated_01_frame_00169.tif msi_inputs/simulated_01/simulated_01_frame_00170.tif msi_inputs/simulated_01/simulated_01_frame_00171.tif msi_inputs/simulated_01/simulated_01_frame_00172.tif msi_inputs/simulated_01/simulated_01_frame_00173.tif msi_inputs/simulated_01/simulated_01_frame_00174.tif msi_inputs/simulated_01/simulated_01_frame_00175.tif,gt_outputs/simulated_01/simulated_01_gt_00168.png gt_outputs/simulated_01/simulated_01_gt_00169.png gt_outputs/simulated_01/simulated_01_gt_00170.png gt_outputs/simulated_01/simulated_01_gt_00171.png gt_outputs/simulated_01/simulated_01_gt_00172.png gt_outputs/simulated_01/simulated_01_gt_00173.png gt_outputs/simulated_01/simulated_01_gt_00174.png gt_outputs/simulated_01/simulated_01_gt_00175.png
49,msi_inputs/simulated_01/simulated_01_frame_00008.tif msi_inputs/simulated_01/simulated_01_frame_00009.tif msi_inputs/simulated_01/simulated_01_frame_00010.tif msi_inputs/simulated_01/simulated_01_frame_00011.tif msi_inputs/simulated_01/simulated_01_frame_00012.tif msi_inputs/simulated_01/simulated_01_frame_00013.tif msi_inputs/simulated_01/simulated_01_frame_00014.tif msi_inputs/simulated_01/simulated_01_frame_00015.tif,gt_outputs/simulated_01/simulated_01_gt_00008.png gt_outputs/simulated_01/simulated_01_gt_00009.png gt_outputs/simulated_01/simulated_01_gt_00010.png gt_outputs/simulated_01/simulated_01_gt_00011.png gt_outputs/simulated_01/simulated_01_gt_00012.png gt_outputs/simulated_01/simulated_01_gt_00013.png gt_outputs/simulated_01/simulated_01_gt_00014.png gt_outputs/simulated_01/simulated_01_gt_00015.png
50,msi_inputs/simulated_01/simulated_01_frame_00160.tif msi_inputs/simulated_01/simulated_01_frame_00161.tif msi_inputs/simulated_01/simulated_01_frame_00162.tif msi_inputs/simulated_01/simulated_01_frame_00163.tif msi_inputs/simulated_01/simulated_01_frame_00164.tif msi_inputs/simulated_01/simulated_01_frame_00165.tif msi_inputs/simulated_01/simulated_01_frame_00166.tif msi_inputs/simulated_01/simulated_01_frame_00167.tif,gt_outputs/simulated_01/simulated_01_gt_00160.png gt_outputs/simulated_01/simulated_01_gt_00161.png gt_outputs/simulated_01/simulated_01_gt_00162.png gt_outputs/simulated_01/simulated_01_gt_00163.png gt_outputs/simulated_01/simulated_01_gt_00164.png gt_outputs/simulated_01/simulated_01_gt_00165.png gt_outputs/simulated_01/simulated_01_gt_00166.png gt_outputs/simulated_01/simulated_01_gt_00167.png
51,msi_inputs/simulated_01/simulated_01_frame_00064.tif msi_inputs/simulated_01/simulated_01_frame_00065.tif msi_inputs/simulated_01/simulated_01_frame_00066.tif msi_inputs/simulated_01/simulated_01_frame_00067.tif msi_inputs/simulated_01/simulated_01_frame_00068.tif msi_inputs/simulated_01/simulated_01_frame_00069.tif msi_inputs/simulated_01/simulated_01_frame_00070.tif msi_inputs/simulated_01/simulated_01_frame_00071.tif,gt_outputs/simulated_01/simulated_01_gt_00064.png gt_outputs/simulated_01/simulated_01_gt_00065.png gt_outputs/simulated_01/simulated_01_gt_00066.png gt_outputs/simulated_01/simulated_01_gt_00067.png gt_outputs/simulated_01/simulated_01_gt_00068.png gt_outputs/simulated_01/simulated_01_gt_00069.png gt_outputs/simulated_01/simulated_01_gt_00070.png gt_outputs/simulated_01/simulated_01_gt_00071.png
52,msi_inputs/simulated_01/simulated_01_frame_00011.tif msi_inputs/simulated_01/simulated_01_frame_00036.tif msi_inputs/simulated_01/simulated_01_frame_00061.tif msi_inputs/simulated_01/simulated_01_frame_00086.tif msi_inputs/simulated_01/simulated_01_frame_00111.tif msi_inputs/simulated_01/simulated_01_frame_00136.tif msi_inputs/simulated_01/simulated_01_frame_00161.tif msi_inputs/simulated_01/simulated_01_frame_00186.tif,gt_outputs/simulated_01/simulated_01_gt_00011.png gt_outputs/simulated_01/simulated_01_gt_00036.png gt_outputs/simulated_01/simulated_01_gt_00061.png gt_outputs/simulated_01/simulated_01_gt_00086.png gt_outputs/simulated_01/simulated_01_gt_00111.png gt_outputs/simulated_01/simulated_01_gt_00136.png gt_outputs/simulated_01/simulated_01_gt_00161.png gt_outputs/simulated_01/simulated_01_gt_00186.png
53,msi_inputs/simulated_01/simulated_01_frame_00016.tif msi_inputs/simulated_01/simulated_01_frame_00041.tif msi_inputs/simulated_01/simulated_01_frame_00066.tif msi_inputs/simulated_01/simulated_01_frame_00091.tif msi_inputs/simulated_01/simulated_01_frame_00116.tif msi_inputs/simulated_01/simulated_01_frame_00141.tif msi_inputs/simulated_01/simulated_01_frame_00166.tif msi_inputs/simulated_01/simulated_01_frame_00191.tif,gt_outputs/simulated_01/simulated_01_gt_00016.png gt_outputs/simulated_01/simulated_01_gt_00041.png gt_outputs/simulated_01/simulated_01_gt_00066.png gt_outputs/simulated_01/simulated_01_gt_00091.png gt_outputs/simulated_01/simulated_01_gt_00116.png gt_outputs/simulated_01/simulated_01_gt_00141.png gt_outputs/simulated_01/simulated_01_gt_00166.png gt_outputs/simulated_01/simulated_01_gt_00191.png
54,msi_inputs/simulated_01/simulated_01_frame_00000.tif msi_inputs/simulated_01/simulated_01_frame_00001.tif msi_inputs/simulated_01/simulated_01_frame_00002.tif msi_inputs/simulated_01/simulated_01_frame_00003.tif msi_inputs/simulated_01/simulated_01_frame_00004.tif msi_inputs/simulated_01/simulated_01_frame_00005.tif msi_inputs/simulated_01/simulated_01_frame_00006.tif msi_inputs/simulated_01/simulated_01_frame_00007.tif,gt_outputs/simulated_01/simulated_01_gt_00000.png gt_outputs/simulated_01/simulated_01_gt_00001.png gt_outputs/simulated_01/simulated_01_gt_00002.png gt_outputs/simulated_01/simulated_01_gt_00003.png gt_outputs/simulated_01/simulated_01_gt_00004.png gt_outputs/simulated_01/simulated_01_gt_00005.png gt_outputs/simulated_01/simulated_01_gt_00006.png gt_outputs/simulated_01/simulated_01_gt_00007.png
